[2020-09-26 01:44:36,148 INFO] [********] The match loss is : 0.10588235408067703 -- 0.007913697510957718
[2020-09-26 01:47:44,654 INFO] [********] The match loss is : 0.16091954708099365 -- 0.007135146297514439
[2020-09-26 01:47:44,656 INFO] [********] The match loss is : 0.10919540375471115 -- 0.00669463537633419
[2020-09-26 01:47:44,657 INFO] [********] The match loss is : 0.1149425283074379 -- 0.0075313737615942955
[2020-09-26 01:47:44,659 INFO] [********] The match loss is : 0.14367815852165222 -- 0.007060824427753687
[2020-09-26 01:47:44,662 INFO] [********] The match loss is : 0.18965516984462738 -- 0.00677351001650095
[2020-09-26 01:47:44,664 INFO] [********] The match loss is : 0.14367815852165222 -- 0.006830119527876377
[2020-09-26 01:47:44,666 INFO] [********] The match loss is : 0.13218390941619873 -- 0.007360479794442654
[2020-09-26 01:47:44,668 INFO] [********] The match loss is : 0.1781609207391739 -- 0.00702974759042263
[2020-09-26 01:47:44,670 INFO] [********] The match loss is : 0.2298850566148758 -- 0.006586394738405943
[2020-09-26 01:47:44,672 INFO] [********] The match loss is : 0.16091954708099365 -- 0.007085698191076517
[2020-09-26 01:47:44,675 INFO] [********] The match loss is : 0.14367815852165222 -- 0.006625852081924677
[2020-09-26 01:47:44,677 INFO] [********] The match loss is : 0.2183908075094223 -- 0.006193665321916342
[2020-09-26 01:47:44,679 INFO] [********] The match loss is : 0.10919540375471115 -- 0.00536754447966814
[2020-09-26 01:47:44,760 INFO] [********] The match loss is : 0.24210527539253235 -- 0.00778761925175786
[2020-09-26 01:47:44,761 INFO] [********] The match loss is : 0.3210526406764984 -- 0.00559695390984416
[2020-09-26 01:47:44,763 INFO] [********] The match loss is : 0.14210526645183563 -- 0.0077996039763092995
[2020-09-26 01:47:44,765 INFO] [********] The match loss is : 0.11578948050737381 -- 0.0075662992894649506
[2020-09-26 01:47:44,767 INFO] [********] The match loss is : 0.15789474546909332 -- 0.008060349151492119
[2020-09-26 01:47:44,769 INFO] [********] The match loss is : 0.15789474546909332 -- 0.007804351393133402
[2020-09-26 01:47:44,771 INFO] [********] The match loss is : 0.1631578952074051 -- 0.0076724691316485405
[2020-09-26 01:47:44,773 INFO] [********] The match loss is : 0.1631578952074051 -- 0.007336975075304508
[2020-09-26 01:47:44,775 INFO] [********] The match loss is : 0.17894737422466278 -- 0.007237518206238747
[2020-09-26 01:47:44,776 INFO] [********] The match loss is : 0.17894737422466278 -- 0.007594681344926357
[2020-09-26 01:47:44,778 INFO] [********] The match loss is : 0.18421053886413574 -- 0.007175583392381668
[2020-09-26 01:47:44,780 INFO] [********] The match loss is : 0.15263158082962036 -- 0.007692068815231323
[2020-09-26 01:47:44,782 INFO] [********] The match loss is : 0.1631578952074051 -- 0.007438963744789362
[2020-09-26 01:47:44,784 INFO] [********] The match loss is : 0.15263158082962036 -- 0.007600234821438789
[2020-09-26 01:47:44,785 INFO] [********] The match loss is : 0.17894737422466278 -- 0.00760176545009017
[2020-09-26 01:47:44,788 INFO] [********] The match loss is : 0.2052631676197052 -- 0.007533658761531115
[2020-09-26 01:47:44,790 INFO] [********] The match loss is : 0.17894737422466278 -- 0.007381037343293428
[2020-09-26 01:47:44,792 INFO] [********] The match loss is : 0.18421053886413574 -- 0.007491533178836107
[2020-09-26 01:47:44,794 INFO] [********] The match loss is : 0.2210526466369629 -- 0.006953791715204716
[2020-09-26 01:47:44,796 INFO] [********] The match loss is : 0.27368423342704773 -- 0.005019517615437508
[2020-09-26 01:47:44,881 INFO] [********] The match loss is : 0.2884615361690521 -- 0.006081144791096449
[2020-09-26 01:47:44,883 INFO] [********] The match loss is : 0.38461539149284363 -- 0.004350983537733555
[2020-09-26 01:47:44,885 INFO] [********] The match loss is : 0.1666666716337204 -- 0.006628104019910097
[2020-09-26 01:47:44,887 INFO] [********] The match loss is : 0.10897435992956161 -- 0.006516434717923403
[2020-09-26 01:47:44,889 INFO] [********] The match loss is : 0.12179487198591232 -- 0.006783938966691494
[2020-09-26 01:47:44,891 INFO] [********] The match loss is : 0.10897435992956161 -- 0.006860182620584965
[2020-09-26 01:47:44,893 INFO] [********] The match loss is : 0.14102564752101898 -- 0.006448082160204649
[2020-09-26 01:47:44,894 INFO] [********] The match loss is : 0.13461539149284363 -- 0.006097352597862482
[2020-09-26 01:47:44,897 INFO] [********] The match loss is : 0.14102564752101898 -- 0.006200611125677824
[2020-09-26 01:47:44,899 INFO] [********] The match loss is : 0.1666666716337204 -- 0.006146214436739683
[2020-09-26 01:47:44,901 INFO] [********] The match loss is : 0.19230769574642181 -- 0.006235593929886818
[2020-09-26 01:47:44,903 INFO] [********] The match loss is : 0.1794871836900711 -- 0.0061791990883648396
[2020-09-26 01:47:44,905 INFO] [********] The match loss is : 0.14743590354919434 -- 0.00618825713172555
[2020-09-26 01:47:44,907 INFO] [********] The match loss is : 0.1666666716337204 -- 0.0061281402595341206
[2020-09-26 01:47:44,909 INFO] [********] The match loss is : 0.16025641560554504 -- 0.00643105898052454
[2020-09-26 01:47:44,911 INFO] [********] The match loss is : 0.10256410390138626 -- 0.006717023905366659
[2020-09-26 01:47:44,913 INFO] [********] The match loss is : 0.17307692766189575 -- 0.006284658797085285
[2020-09-26 01:47:44,915 INFO] [********] The match loss is : 0.1538461595773697 -- 0.006196215283125639
[2020-09-26 01:47:44,917 INFO] [********] The match loss is : 0.1794871836900711 -- 0.0059351795352995396
[2020-09-26 01:47:44,918 INFO] [********] The match loss is : 0.13461539149284363 -- 0.0063064442947506905
[2020-09-26 01:47:44,920 INFO] [********] The match loss is : 0.12179487198591232 -- 0.006358670070767403
[2020-09-26 01:47:44,922 INFO] [********] The match loss is : 0.21794871985912323 -- 0.0056423465721309185
[2020-09-26 01:47:44,924 INFO] [********] The match loss is : 0.20512820780277252 -- 0.0045837643556296825
[2020-09-26 01:47:44,927 INFO] [********] The match loss is : 0.10897435992956161 -- 0.003862377954646945
[2020-09-26 01:47:45,094 INFO] [********] The match loss is : 0.3279569745063782 -- 0.007077180314809084
[2020-09-26 01:47:45,096 INFO] [********] The match loss is : 0.3817204236984253 -- 0.005181404761970043
[2020-09-26 01:47:45,097 INFO] [********] The match loss is : 0.12365591526031494 -- 0.007740141823887825
[2020-09-26 01:47:45,099 INFO] [********] The match loss is : 0.11290322244167328 -- 0.007154779974371195
[2020-09-26 01:47:45,100 INFO] [********] The match loss is : 0.12365591526031494 -- 0.007762306835502386
[2020-09-26 01:47:45,102 INFO] [********] The match loss is : 0.15591397881507874 -- 0.007883227430284023
[2020-09-26 01:47:45,104 INFO] [********] The match loss is : 0.15591397881507874 -- 0.0074897101148962975
[2020-09-26 01:47:45,106 INFO] [********] The match loss is : 0.18817204236984253 -- 0.007008938584476709
[2020-09-26 01:47:45,107 INFO] [********] The match loss is : 0.1827957034111023 -- 0.006953963078558445
[2020-09-26 01:47:45,109 INFO] [********] The match loss is : 0.2150537669658661 -- 0.006962125655263662
[2020-09-26 01:47:45,111 INFO] [********] The match loss is : 0.11827956885099411 -- 0.007235019002109766
[2020-09-26 01:47:45,113 INFO] [********] The match loss is : 0.17741934955120087 -- 0.00709066167473793
[2020-09-26 01:47:45,115 INFO] [********] The match loss is : 0.25806450843811035 -- 0.006602225825190544
[2020-09-26 01:47:45,117 INFO] [********] The match loss is : 0.18817204236984253 -- 0.007108641788363457
[2020-09-26 01:47:45,118 INFO] [********] The match loss is : 0.13978494703769684 -- 0.007354521192610264
[2020-09-26 01:47:45,120 INFO] [********] The match loss is : 0.10752688348293304 -- 0.007168686483055353
[2020-09-26 01:47:45,121 INFO] [********] The match loss is : 0.23655913770198822 -- 0.006300155073404312
[2020-09-26 01:47:45,123 INFO] [********] The match loss is : 0.1827957034111023 -- 0.004938218276947737
[2020-09-26 01:47:45,203 INFO] [********] The match loss is : 0.3053097426891327 -- 0.00809177104383707
[2020-09-26 01:47:45,204 INFO] [********] The match loss is : 0.38053098320961 -- 0.006584231276065111
[2020-09-26 01:47:45,206 INFO] [********] The match loss is : 0.16371680796146393 -- 0.009396730922162533
[2020-09-26 01:47:45,207 INFO] [********] The match loss is : 0.1548672616481781 -- 0.008532971143722534
[2020-09-26 01:47:45,209 INFO] [********] The match loss is : 0.14601770043373108 -- 0.009333713911473751
[2020-09-26 01:47:45,210 INFO] [********] The match loss is : 0.1504424810409546 -- 0.00924706645309925
[2020-09-26 01:47:45,212 INFO] [********] The match loss is : 0.12831857800483704 -- 0.008979039266705513
[2020-09-26 01:47:45,214 INFO] [********] The match loss is : 0.1548672616481781 -- 0.00918751023709774
[2020-09-26 01:47:45,215 INFO] [********] The match loss is : 0.18584071099758148 -- 0.008368090726435184
[2020-09-26 01:47:45,217 INFO] [********] The match loss is : 0.1548672616481781 -- 0.008608624339103699
[2020-09-26 01:47:45,218 INFO] [********] The match loss is : 0.16814158856868744 -- 0.008595501072704792
[2020-09-26 01:47:45,220 INFO] [********] The match loss is : 0.1592920422554016 -- 0.008756136521697044
[2020-09-26 01:47:45,222 INFO] [********] The match loss is : 0.1946902573108673 -- 0.00868304818868637
[2020-09-26 01:47:45,223 INFO] [********] The match loss is : 0.16371680796146393 -- 0.008409466594457626
[2020-09-26 01:47:45,225 INFO] [********] The match loss is : 0.19911503791809082 -- 0.008146384730935097
[2020-09-26 01:47:45,226 INFO] [********] The match loss is : 0.24336282908916473 -- 0.0071227638982236385
[2020-09-26 01:47:45,308 INFO] [********] The match loss is : 0.4012739062309265 -- 0.010327364318072796
[2020-09-26 01:47:45,310 INFO] [********] The match loss is : 0.4012739062309265 -- 0.008460956625640392
[2020-09-26 01:47:45,311 INFO] [********] The match loss is : 0.162420392036438 -- 0.011991373263299465
[2020-09-26 01:47:45,313 INFO] [********] The match loss is : 0.15286624431610107 -- 0.010945706628262997
[2020-09-26 01:47:45,314 INFO] [********] The match loss is : 0.18152865767478943 -- 0.011733893305063248
[2020-09-26 01:47:45,316 INFO] [********] The match loss is : 0.2165605127811432 -- 0.01207247469574213
[2020-09-26 01:47:45,318 INFO] [********] The match loss is : 0.10509554296731949 -- 0.010087057016789913
[2020-09-26 01:47:45,392 INFO] [********] The match loss is : 0.379518061876297 -- 0.005626988597214222
[2020-09-26 01:47:45,394 INFO] [********] The match loss is : 0.3614457845687866 -- 0.0049304962158203125
[2020-09-26 01:47:45,396 INFO] [********] The match loss is : 0.14457830786705017 -- 0.006663755979388952
[2020-09-26 01:47:45,397 INFO] [********] The match loss is : 0.10240963101387024 -- 0.006853756029158831
[2020-09-26 01:47:45,400 INFO] [********] The match loss is : 0.1265060156583786 -- 0.007276354823261499
[2020-09-26 01:47:45,402 INFO] [********] The match loss is : 0.10843373090028763 -- 0.006270156241953373
[2020-09-26 01:47:45,403 INFO] [********] The match loss is : 0.1867469847202301 -- 0.0066488515585660934
[2020-09-26 01:47:45,405 INFO] [********] The match loss is : 0.16265060007572174 -- 0.006864582188427448
[2020-09-26 01:47:45,406 INFO] [********] The match loss is : 0.13855421543121338 -- 0.0066349017433822155
[2020-09-26 01:47:45,408 INFO] [********] The match loss is : 0.17469878494739532 -- 0.006761783268302679
[2020-09-26 01:47:45,410 INFO] [********] The match loss is : 0.15662649273872375 -- 0.006422511301934719
[2020-09-26 01:47:45,411 INFO] [********] The match loss is : 0.21686746180057526 -- 0.006242033559828997
[2020-09-26 01:47:45,413 INFO] [********] The match loss is : 0.17469878494739532 -- 0.006404994986951351
[2020-09-26 01:47:45,415 INFO] [********] The match loss is : 0.20481926202774048 -- 0.006547180935740471
[2020-09-26 01:47:45,416 INFO] [********] The match loss is : 0.1325301229953766 -- 0.006813639774918556
[2020-09-26 01:47:45,418 INFO] [********] The match loss is : 0.1807228922843933 -- 0.00657109497115016
[2020-09-26 01:47:45,420 INFO] [********] The match loss is : 0.11445783078670502 -- 0.00638051750138402
[2020-09-26 01:47:45,422 INFO] [********] The match loss is : 0.15662649273872375 -- 0.006624430883675814
[2020-09-26 01:47:45,424 INFO] [********] The match loss is : 0.16867469251155853 -- 0.006076549179852009
[2020-09-26 01:47:45,426 INFO] [********] The match loss is : 0.21084336936473846 -- 0.005624895449727774
[2020-09-26 01:47:45,428 INFO] [********] The match loss is : 0.17469878494739532 -- 0.004597762133926153
[2020-09-26 01:47:45,510 INFO] [********] The match loss is : 0.34139785170555115 -- 0.013260326348245144
[2020-09-26 01:47:45,512 INFO] [********] The match loss is : 0.3172042965888977 -- 0.01174669899046421
[2020-09-26 01:47:45,513 INFO] [********] The match loss is : 0.1639784872531891 -- 0.01550187636166811
[2020-09-26 01:47:45,515 INFO] [********] The match loss is : 0.17473118007183075 -- 0.013984881341457367
[2020-09-26 01:47:45,516 INFO] [********] The match loss is : 0.17473118007183075 -- 0.01363196037709713
[2020-09-26 01:47:45,518 INFO] [********] The match loss is : 0.1827957034111023 -- 0.013824202120304108
[2020-09-26 01:47:45,519 INFO] [********] The match loss is : 0.15860214829444885 -- 0.013865497894585133
[2020-09-26 01:47:45,521 INFO] [********] The match loss is : 0.22311827540397644 -- 0.014170640148222446
[2020-09-26 01:47:45,523 INFO] [********] The match loss is : 0.2688172161579132 -- 0.011752412654459476
[2020-09-26 01:47:45,524 INFO] [********] The match loss is : 0.10752688348293304 -- 0.009105581790208817
[2020-09-26 01:47:45,606 INFO] [********] The match loss is : 0.2425149828195572 -- 0.014305057935416698
[2020-09-26 01:47:45,608 INFO] [********] The match loss is : 0.3053892254829407 -- 0.012650052085518837
[2020-09-26 01:47:45,609 INFO] [********] The match loss is : 0.185628741979599 -- 0.012804285623133183
[2020-09-26 01:47:45,679 INFO] [********] The match loss is : 0.3013245165348053 -- 0.011311306618154049
[2020-09-26 01:47:45,681 INFO] [********] The match loss is : 0.33112582564353943 -- 0.009399783797562122
[2020-09-26 01:47:45,682 INFO] [********] The match loss is : 0.1754966825246811 -- 0.011876055970788002
[2020-09-26 01:47:45,684 INFO] [********] The match loss is : 0.125827819108963 -- 0.011584164574742317
[2020-09-26 01:47:45,687 INFO] [********] The match loss is : 0.1754966825246811 -- 0.011876317672431469
[2020-09-26 01:47:45,688 INFO] [********] The match loss is : 0.14569535851478577 -- 0.011824912391602993
[2020-09-26 01:47:45,690 INFO] [********] The match loss is : 0.1821192055940628 -- 0.011717470362782478
[2020-09-26 01:47:45,691 INFO] [********] The match loss is : 0.11258278042078018 -- 0.011932594701647758
[2020-09-26 01:47:45,693 INFO] [********] The match loss is : 0.20529800653457642 -- 0.011369786225259304
[2020-09-26 01:47:45,694 INFO] [********] The match loss is : 0.20529800653457642 -- 0.01156839169561863
[2020-09-26 01:47:45,696 INFO] [********] The match loss is : 0.28145694732666016 -- 0.00809883326292038
[2020-09-26 01:47:45,697 INFO] [********] The match loss is : 0.11258278042078018 -- 0.008531058207154274
[2020-09-26 01:47:45,776 INFO] [********] The match loss is : 0.3734939694404602 -- 0.005608071573078632
[2020-09-26 01:47:45,778 INFO] [********] The match loss is : 0.3734939694404602 -- 0.00461135758087039
[2020-09-26 01:47:45,779 INFO] [********] The match loss is : 0.1927710771560669 -- 0.006260750349611044
[2020-09-26 01:47:45,781 INFO] [********] The match loss is : 0.20481926202774048 -- 0.006258763372898102
[2020-09-26 01:47:45,782 INFO] [********] The match loss is : 0.1807228922843933 -- 0.006730448920279741
[2020-09-26 01:47:45,784 INFO] [********] The match loss is : 0.13855421543121338 -- 0.006962809711694717
[2020-09-26 01:47:45,785 INFO] [********] The match loss is : 0.23493975400924683 -- 0.0062026395462453365
[2020-09-26 01:47:45,787 INFO] [********] The match loss is : 0.1867469847202301 -- 0.006443553604185581
[2020-09-26 01:47:45,788 INFO] [********] The match loss is : 0.1987951695919037 -- 0.006338207051157951
[2020-09-26 01:47:45,790 INFO] [********] The match loss is : 0.21084336936473846 -- 0.006153330206871033
[2020-09-26 01:47:45,791 INFO] [********] The match loss is : 0.17469878494739532 -- 0.005966130178421736
[2020-09-26 01:47:45,793 INFO] [********] The match loss is : 0.22891566157341003 -- 0.006018288899213076
[2020-09-26 01:47:45,794 INFO] [********] The match loss is : 0.1867469847202301 -- 0.006080232560634613
[2020-09-26 01:47:45,796 INFO] [********] The match loss is : 0.21686746180057526 -- 0.006548707373440266
[2020-09-26 01:47:45,798 INFO] [********] The match loss is : 0.21084336936473846 -- 0.006143879145383835
[2020-09-26 01:47:45,799 INFO] [********] The match loss is : 0.15662649273872375 -- 0.006567835807800293
[2020-09-26 01:47:45,801 INFO] [********] The match loss is : 0.16867469251155853 -- 0.006301709450781345
[2020-09-26 01:47:45,802 INFO] [********] The match loss is : 0.21084336936473846 -- 0.006231663748621941
[2020-09-26 01:47:45,804 INFO] [********] The match loss is : 0.21084336936473846 -- 0.005888449028134346
[2020-09-26 01:47:45,806 INFO] [********] The match loss is : 0.16867469251155853 -- 0.005773476790636778
[2020-09-26 01:47:45,807 INFO] [********] The match loss is : 0.14457830786705017 -- 0.005209263879805803
[2020-09-26 01:47:46,076 INFO] [********] The match loss is : 0.375 -- 0.004561281763017178
[2020-09-26 01:47:46,078 INFO] [********] The match loss is : 0.375 -- 0.0037270928733050823
[2020-09-26 01:47:46,079 INFO] [********] The match loss is : 0.13970588147640228 -- 0.0052786762826144695
[2020-09-26 01:47:46,081 INFO] [********] The match loss is : 0.125 -- 0.0048941317945718765
[2020-09-26 01:47:46,082 INFO] [********] The match loss is : 0.125 -- 0.005310652311891317
[2020-09-26 01:47:46,084 INFO] [********] The match loss is : 0.19117647409439087 -- 0.005116191226989031
[2020-09-26 01:47:46,085 INFO] [********] The match loss is : 0.16911764442920685 -- 0.00456494465470314
[2020-09-26 01:47:46,087 INFO] [********] The match loss is : 0.14705882966518402 -- 0.004468000493943691
[2020-09-26 01:47:46,088 INFO] [********] The match loss is : 0.10294117778539658 -- 0.0044963425025343895
[2020-09-26 01:47:46,090 INFO] [********] The match loss is : 0.13970588147640228 -- 0.004346609115600586
[2020-09-26 01:47:46,091 INFO] [********] The match loss is : 0.13235294818878174 -- 0.0039504640735685825
[2020-09-26 01:47:46,093 INFO] [********] The match loss is : 0.13970588147640228 -- 0.0033054144587367773
[2020-09-26 01:47:46,095 INFO] [********] The match loss is : 0.15441176295280457 -- 0.002941984450444579
[2020-09-26 01:47:46,095 INFO] Loading dataset from examples/learning_fix/data/small/small.train.0.pt, number of examples: 46680
[2020-09-26 01:47:46,096 INFO] [********] The match loss is : 0.13235294818878174 -- 0.0025436005089432
[2020-09-26 01:47:46,203 INFO] [********] The match loss is : 0.3153846263885498 -- 0.004585405346006155
[2020-09-26 01:47:46,205 INFO] [********] The match loss is : 0.33076924085617065 -- 0.003732711775228381
[2020-09-26 01:47:46,206 INFO] [********] The match loss is : 0.19230769574642181 -- 0.005194951314479113
[2020-09-26 01:47:46,208 INFO] [********] The match loss is : 0.14615385234355927 -- 0.004403082188218832
[2020-09-26 01:47:46,209 INFO] [********] The match loss is : 0.14615385234355927 -- 0.005150876007974148
[2020-09-26 01:47:46,211 INFO] [********] The match loss is : 0.2153846174478531 -- 0.004662216175347567
[2020-09-26 01:47:46,212 INFO] [********] The match loss is : 0.14615385234355927 -- 0.00478407135233283
[2020-09-26 01:47:46,213 INFO] [********] The match loss is : 0.16153846681118011 -- 0.005000460892915726
[2020-09-26 01:47:46,215 INFO] [********] The match loss is : 0.20769231021404266 -- 0.004886947106570005
[2020-09-26 01:47:46,217 INFO] [********] The match loss is : 0.19230769574642181 -- 0.004672523587942123
[2020-09-26 01:47:46,218 INFO] [********] The match loss is : 0.14615385234355927 -- 0.004800577647984028
[2020-09-26 01:47:46,220 INFO] [********] The match loss is : 0.1538461595773697 -- 0.004570538178086281
[2020-09-26 01:47:46,221 INFO] [********] The match loss is : 0.14615385234355927 -- 0.0047198692336678505
[2020-09-26 01:47:46,223 INFO] [********] The match loss is : 0.19230769574642181 -- 0.004778234288096428
[2020-09-26 01:47:46,224 INFO] [********] The match loss is : 0.1538461595773697 -- 0.004523356445133686
[2020-09-26 01:47:46,226 INFO] [********] The match loss is : 0.13076923787593842 -- 0.004660516045987606
[2020-09-26 01:47:46,228 INFO] [********] The match loss is : 0.1538461595773697 -- 0.003920136950910091
[2020-09-26 01:47:46,229 INFO] [********] The match loss is : 0.13076923787593842 -- 0.004116580821573734
[2020-09-26 01:47:46,231 INFO] [********] The match loss is : 0.11538461595773697 -- 0.0037188527639955282
[2020-09-26 01:47:46,331 INFO] [********] The match loss is : 0.2867647111415863 -- 0.010178670287132263
[2020-09-26 01:47:46,333 INFO] [********] The match loss is : 0.31985294818878174 -- 0.008326795883476734
[2020-09-26 01:47:46,334 INFO] [********] The match loss is : 0.16911764442920685 -- 0.011125844903290272
[2020-09-26 01:47:46,336 INFO] [********] The match loss is : 0.14705882966518402 -- 0.010773345828056335
[2020-09-26 01:47:46,338 INFO] [********] The match loss is : 0.12867647409439087 -- 0.011076112277805805
[2020-09-26 01:47:46,340 INFO] [********] The match loss is : 0.20955882966518402 -- 0.010107354260981083
[2020-09-26 01:47:46,341 INFO] [********] The match loss is : 0.1764705926179886 -- 0.010774794034659863
[2020-09-26 01:47:46,343 INFO] [********] The match loss is : 0.19485294818878174 -- 0.010593671351671219
[2020-09-26 01:47:46,344 INFO] [********] The match loss is : 0.14338235557079315 -- 0.010007395409047604
[2020-09-26 01:47:46,346 INFO] [********] The match loss is : 0.19485294818878174 -- 0.010331148281693459
[2020-09-26 01:47:46,347 INFO] [********] The match loss is : 0.18382352590560913 -- 0.010387776419520378
[2020-09-26 01:47:46,349 INFO] [********] The match loss is : 0.3345588147640228 -- 0.009081547148525715
[2020-09-26 01:47:46,351 INFO] [********] The match loss is : 0.10294117778539658 -- 0.007268957328051329
[2020-09-26 01:47:46,352 INFO] [********] The match loss is : 0.125 -- 0.0037285741418600082
[2020-09-26 01:47:46,432 INFO] [********] The match loss is : 0.21875 -- 0.00619766628369689
[2020-09-26 01:47:46,434 INFO] [********] The match loss is : 0.36250001192092896 -- 0.004533052444458008
[2020-09-26 01:47:46,436 INFO] [********] The match loss is : 0.16250000894069672 -- 0.006185447331517935
[2020-09-26 01:47:46,437 INFO] [********] The match loss is : 0.13750000298023224 -- 0.005940805654972792
[2020-09-26 01:47:46,439 INFO] [********] The match loss is : 0.10000000149011612 -- 0.006624169182032347
[2020-09-26 01:47:46,440 INFO] [********] The match loss is : 0.17499999701976776 -- 0.006016346625983715
[2020-09-26 01:47:46,442 INFO] [********] The match loss is : 0.20000000298023224 -- 0.006303050555288792
[2020-09-26 01:47:46,443 INFO] [********] The match loss is : 0.19375000894069672 -- 0.005951070226728916
[2020-09-26 01:47:46,445 INFO] [********] The match loss is : 0.16875000298023224 -- 0.005899581592530012
[2020-09-26 01:47:46,447 INFO] [********] The match loss is : 0.18125000596046448 -- 0.006253964267671108
[2020-09-26 01:47:46,448 INFO] [********] The match loss is : 0.21250000596046448 -- 0.006075673270970583
[2020-09-26 01:47:46,450 INFO] [********] The match loss is : 0.16875000298023224 -- 0.005873705726116896
[2020-09-26 01:47:46,451 INFO] [********] The match loss is : 0.25 -- 0.005597130861133337
[2020-09-26 01:47:46,453 INFO] [********] The match loss is : 0.125 -- 0.006311004050076008
[2020-09-26 01:47:46,455 INFO] [********] The match loss is : 0.21250000596046448 -- 0.005821879953145981
[2020-09-26 01:47:46,457 INFO] [********] The match loss is : 0.20000000298023224 -- 0.005613215267658234
[2020-09-26 01:47:46,459 INFO] [********] The match loss is : 0.23749999701976776 -- 0.004823387134820223
[2020-09-26 01:47:46,460 INFO] [********] The match loss is : 0.11874999850988388 -- 0.0036123835016041994
[2020-09-26 01:47:46,541 INFO] [********] The match loss is : 0.29487180709838867 -- 0.003072053659707308
[2020-09-26 01:47:46,542 INFO] [********] The match loss is : 0.25641027092933655 -- 0.0025110063143074512
[2020-09-26 01:47:46,544 INFO] [********] The match loss is : 0.24358974397182465 -- 0.002690494991838932
[2020-09-26 01:47:46,545 INFO] [********] The match loss is : 0.12820513546466827 -- 0.002995890798047185
[2020-09-26 01:47:46,547 INFO] [********] The match loss is : 0.1666666716337204 -- 0.0031458083540201187
[2020-09-26 01:47:46,548 INFO] [********] The match loss is : 0.19230769574642181 -- 0.0029829719569534063
[2020-09-26 01:47:46,551 INFO] [********] The match loss is : 0.1538461595773697 -- 0.003304156707599759
[2020-09-26 01:47:46,554 INFO] [********] The match loss is : 0.11538461595773697 -- 0.0029378978069871664
[2020-09-26 01:47:46,556 INFO] [********] The match loss is : 0.11538461595773697 -- 0.0031997866462916136
[2020-09-26 01:47:46,558 INFO] [********] The match loss is : 0.11538461595773697 -- 0.0035097275394946337
[2020-09-26 01:47:46,559 INFO] [********] The match loss is : 0.1794871836900711 -- 0.0031996259931474924
[2020-09-26 01:47:46,565 INFO] [********] The match loss is : 0.10256410390138626 -- 0.0030353006441146135
[2020-09-26 01:47:46,568 INFO] [********] The match loss is : 0.11538461595773697 -- 0.003395675215870142
[2020-09-26 01:47:46,569 INFO] [********] The match loss is : 0.14102564752101898 -- 0.003117593936622143
[2020-09-26 01:47:46,575 INFO] [********] The match loss is : 0.10256410390138626 -- 0.00319322245195508
[2020-09-26 01:47:46,664 INFO] [********] The match loss is : 0.3829787075519562 -- 0.00918508879840374
[2020-09-26 01:47:46,665 INFO] [********] The match loss is : 0.326241135597229 -- 0.008521397598087788
[2020-09-26 01:47:46,667 INFO] [********] The match loss is : 0.152482271194458 -- 0.012384209781885147
[2020-09-26 01:47:46,668 INFO] [********] The match loss is : 0.1560283601284027 -- 0.010447429493069649
[2020-09-26 01:47:46,670 INFO] [********] The match loss is : 0.10638297349214554 -- 0.011018631979823112
[2020-09-26 01:47:46,671 INFO] [********] The match loss is : 0.1773049533367157 -- 0.011227925308048725
[2020-09-26 01:47:46,673 INFO] [********] The match loss is : 0.1879432499408722 -- 0.01092741172760725
[2020-09-26 01:47:46,674 INFO] [********] The match loss is : 0.13475176692008972 -- 0.01129459310323
[2020-09-26 01:47:46,676 INFO] [********] The match loss is : 0.14539006352424622 -- 0.011276821605861187
[2020-09-26 01:47:46,678 INFO] [********] The match loss is : 0.21631205081939697 -- 0.010275918990373611
[2020-09-26 01:47:46,679 INFO] [********] The match loss is : 0.1985815465450287 -- 0.011028186418116093
[2020-09-26 01:47:46,681 INFO] [********] The match loss is : 0.21276594698429108 -- 0.00930051039904356
[2020-09-26 01:47:46,683 INFO] [********] The match loss is : 0.12411347031593323 -- 0.007175408769398928
[2020-09-26 01:47:46,761 INFO] [********] The match loss is : 0.301075279712677 -- 0.006584466435015202
[2020-09-26 01:47:46,763 INFO] [********] The match loss is : 0.27419355511665344 -- 0.005766001995652914
[2020-09-26 01:47:46,764 INFO] [********] The match loss is : 0.22043010592460632 -- 0.006984632462263107
[2020-09-26 01:47:46,767 INFO] [********] The match loss is : 0.16129031777381897 -- 0.00747966393828392
[2020-09-26 01:47:46,768 INFO] [********] The match loss is : 0.1344086080789566 -- 0.007588473614305258
[2020-09-26 01:47:46,770 INFO] [********] The match loss is : 0.1666666716337204 -- 0.006981971673667431
[2020-09-26 01:47:46,772 INFO] [********] The match loss is : 0.13978494703769684 -- 0.0071945879608392715
[2020-09-26 01:47:46,773 INFO] [********] The match loss is : 0.15591397881507874 -- 0.0073718298226594925
[2020-09-26 01:47:46,775 INFO] [********] The match loss is : 0.17204301059246063 -- 0.00706535205245018
[2020-09-26 01:47:46,776 INFO] [********] The match loss is : 0.18817204236984253 -- 0.007188856601715088
[2020-09-26 01:47:46,778 INFO] [********] The match loss is : 0.17741934955120087 -- 0.007060743402689695
[2020-09-26 01:47:46,779 INFO] [********] The match loss is : 0.1666666716337204 -- 0.007218566257506609
[2020-09-26 01:47:46,781 INFO] [********] The match loss is : 0.17741934955120087 -- 0.006752603687345982
[2020-09-26 01:47:46,783 INFO] [********] The match loss is : 0.17204301059246063 -- 0.007185627240687609
